"Response ID","Date submitted","Last page","Start language","Seed","Which age group do you belong to?","How many years of professional experience do you have in IT/software engineering? ","Which continent do you live on? ","What is your current country of residence? ","What is your current country of residence?","What is your current country of residence?","What is your current country of residence?","What is your current country of residence?","Which of the following best describes your current role in the organization? ","Which of the following best describes your current role in the organization?  [Other]","Which of the following organizational types best describes your organization? ","In which application domain do you currently primarily work? ","In which application domain do you currently primarily work?  [Other]","We consider Digital Sustainability an umbrella term for two aspects: Sustainable Software and Sustainable by Software.  Sustainable Software concerns the sustainability of digital solutions in terms of their impact on environmental, economic, technical, social, and individual dimensions, including carbon footprint (Green IT) and process resources.  Sustainable by Software describes digital solutions designed to achieve positive sustainability impacts to help individuals and organizations reach sustainability goals, such as such as the United Nations Sustainable Development Goals (SDGs) more effectively.  Have you heard of this or a similar definition of digital sustainability before?  ","How frequently do you encounter (e.g., coming across or taking part in) discussions about digital sustainability in your professional environment?  ","How frequently do you encounter (e.g., coming across or taking part in) discussions about digital sustainability in your professional environment?   [Other]","Have you participated in one or more training or educational programs on digital sustainability? ","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [I was not aware such programs existed]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [My organization does not offer such programs]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [I have not had the opportunity to attend]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [I don’t see the need for such training]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [The cost is too high]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [Other]","How many times training(s) or educational program(s) on digital sustainability did you participate in?  ","Did you participate in the training(s) or educational program(s) in your private capacity (i.e., you paid for it and participated out of personal interest)? ","Please tell us a little about the training or educational programs on digital sustainability you participated in. ","Are you satisfied with the number of trainings or educational programs you participated in?  ","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [ I was not aware such programs existed]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [My organization does not offer such programs]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [I have not had the opportunity to attend]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [I don’t see the need for such training]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [The cost is too high]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [Other]","Does your organization have specific digital sustainability goals or benchmarks for software development projects? ","Does your organization have a dedicated sustainability or Corporate Social Responsibility (CSR) expert, team or department? ","Does your organization incorporate sustainable development practices? ","Do different departments in your organization coordinate on sustainability for software development projects? ","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Environmental sustainability (e.g., resource efficiency of energy/water/..., carbon footprint)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Social sustainability (e.g., role of community, shared values, working conditions, and well-being)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Individual sustainability (e.g., health, competence, access to services)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Economic sustainability (e.g., cost efficiency, economic viability)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Technical sustainability (e.g., maintainability, scalability)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Other]","Does your organization report on sustainability practices?  ","Does your organization offer training or resources to employees on sustainable software development practices? ","Can you tell us a little about the training or resources your organization offers?  ","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Lack of awareness about the availability of such training]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Lack of understanding about the need for such training]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [No demand or interest from employees]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Limited budget or resources for training programs]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Sustainability is (perhaps) not a priority for the organization]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Not sure]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Other]","How often is the sustainability of your digital solutions an explicit requirement of the customer or the users? ","Why do you think that your customers and users have not asked explicitly to build sustainable digital solutions? ","Do you incorporate digital sustainability considerations in your role-specific tasks?  ","What drives you to incorporate digital sustainability in your role-related tasks?  [Organizational policies ]","What drives you to incorporate digital sustainability in your role-related tasks?  [Personal beliefs ]","What drives you to incorporate digital sustainability in your role-related tasks?  [Client requirements ]","What drives you to incorporate digital sustainability in your role-related tasks?  [User requirements]","What drives you to incorporate digital sustainability in your role-related tasks?  [Legal requirements ]","What drives you to incorporate digital sustainability in your role-related tasks?  [Other]","Which sustainability dimensions do you consider in your role-specific tasks?   [Environmental sustainability (e.g., resource efficiency of energy/water/…, carbon footprint)]","Which sustainability dimensions do you consider in your role-specific tasks?   [Social sustainability (e.g., the role of community, shared values, working conditions, and well-being)  ]","Which sustainability dimensions do you consider in your role-specific tasks?   [Individual sustainability (e.g., health, competence, access to services)]","Which sustainability dimensions do you consider in your role-specific tasks?   [Economic sustainability (e.g., cost efficiency, economic viability)]","Which sustainability dimensions do you consider in your role-specific tasks?   [Technical sustainability (e.g., maintainability, scalability)]","Which sustainability dimensions do you consider in your role-specific tasks?   [Other]","Are there specific tools, software, or frameworks that help you incorporate sustainability into your tasks? (E.g., gathering and managing requirements, writing sustainability-focused tests, optimizing code for less energy consumption.) ","Can you name the tools, software, and/or frameworks, and tell us how and for what you use them?  ","What hinders you from incorporating sustainability in your role-specific tasks?   [Lack of personal interest (e.g., no incentive to make the effort to consider sustainability)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Lack of knowledge or awareness (e.g., not knowing enough about sustainability impact or best practices)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Limited resources or budget (e.g., financial constraints, insufficient tools or technology)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Financial constraints (e.g., limited budget)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Insufficient time or competing priorities (e.g., pressing deadlines, other projects taking precedence)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Lack of organizational or leadership support (e.g., limited buy-in from management, inadequate policy frameworks)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Complexity or uncertainty of sustainability solutions (e.g., difficulty measuring impact or navigating standards)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Cultural or social barriers (e.g., resistance to change, misalignment with organizational culture)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Resistance from the stakeholders, such as clients and customers]","What hinders you from incorporating sustainability in your role-specific tasks?   [Other]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Environmental sustainability (e.g., resource efficiency of energy/water/…, carbon footprint)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Social sustainability (e.g., role of community, shared values)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Individual sustainability (e.g., health, competence, access to services)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Economic sustainability (e.g., cost efficiency, economic viability)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Technical sustainability (e.g., maintainability, scalability)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [I have sufficient knowledge and tools to effectively address all five sustainability dimensions]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Other]","What additional support or resources would help you integrate digital sustainability into your work?  [Theoretical knowledge (self-study learning material)]","What additional support or resources would help you integrate digital sustainability into your work?  [Tutorials (co-present or online training)]","What additional support or resources would help you integrate digital sustainability into your work?  [Curricula (educational programs)]","What additional support or resources would help you integrate digital sustainability into your work?  [Practical knowledge (how-to's)]","What additional support or resources would help you integrate digital sustainability into your work?  [Positive case studies (real-world examples demonstrating benefits, including financial value)]","What additional support or resources would help you integrate digital sustainability into your work?  [Structures (frameworks, definitions, standards)]","What additional support or resources would help you integrate digital sustainability into your work?  [Tools (assessment checklists, creativity methods)]","What additional support or resources would help you integrate digital sustainability into your work?  [I do not want to integrate more digital sustainability into my work]","What additional support or resources would help you integrate digital sustainability into your work?  [Other]"
"80","1980-01-01 00:00:00","4","en","1432515979","45 - 60","More than 20 years","North America",,,,,"United States","Requirements Engineer / Business Analyst / Product Owner","","Government","Technology, Software, and IT Consulting","","No","Never","","No","Yes","Yes","Yes","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","No",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"No","Yes","Yes","Yes","Yes","No","","Never","New York State agencies who are our customers aren't interested in digital sustainability; they are more concerned with delivering their primary missions with dwindling budgets","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","","Yes","Yes","Yes","Yes","No","No","","Yes","Yes","No","Yes","No","No","Yes","No",""
"81","1980-01-01 00:00:00","4","en","2039209987","45 - 60","11 – 20 years","Europe"," Germany",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Technology, Software, and IT Consulting","","No","Never","","No","Yes","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Yes","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Yes","Not sure",,"Yes","Yes","Yes","Yes","Yes","No","","",,"No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"Yes","Yes","Yes","No","Yes","No","No","No","No","","Yes","Yes","Yes","Yes","Yes","No","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",""
"82","1980-01-01 00:00:00","4","en","1939618013","45 - 60","11 – 20 years","Europe"," Sweden",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Medium-sized enterprise (50 – 249 employees)","Technology, Software, and IT Consulting","","Yes","Monthly","","No","No","No","Yes","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","No",,"N/A","N/A","N/A","N/A","N/A",,"Yes","No",,"No","Yes","No","No","No","No","","For most projects or digital solutions",,"Yes","No","Yes","No","Yes","No","","Yes","Yes","Yes","Yes","Yes","","Yes","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","No","No","No","No","No","","No","No","No","No","No","No","No","No",""
"83","1980-01-01 00:00:00","4","en","1510417357","29 - 44","11 – 20 years","Europe","Switzerland",,,,,"Team Lead / Project Manager","","Industry - Large enterprise (at least 250 employees)","Aviation, Aerospace and Defense","","Yes","Never","","No","No","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","No",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","No",,"Yes","Yes","Yes","No","Yes","No","","For some projects or digital solutions",,"Yes","Yes","Yes","No","No","Yes","","Yes","Yes","Yes","Yes","Yes","","Not sure",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","No","Yes","No","No","No","","No","No","No","Yes","Yes","Yes","No","No",""
"85","1980-01-01 00:00:00","4","en","2062441085","Above 60","More than 20 years","North America",,,,,"United States","Other","Product Manager / Requirements Engineer","Government","Government and Public Administration","","Yes","Never","","No","Yes","No","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","","Not sure","No",,"Yes","Yes","No","No","No","No","Lack of awareness about online services that are positively affecting the qualities embodied in Sustainable Software","For some projects or digital solutions",,"Yes","No","No","No","No","No","It's the right thing to do and a byproduct of the online services we have to offer","Yes","Yes","Yes","Yes","Yes","","Yes","Modern Requirements, Microsoft Azure DevOps","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","Yes","Yes","Yes","No","Environmental sustainability metrics","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Training provided in English :-)"
"86","1980-01-01 00:00:00","4","en","449091790","29 - 44","1 – 5 years","Europe"," Austria",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Manufacturing and Mechanical Engineering","","No","Never","","No","No","Yes","Yes","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","No",,"N/A","N/A","N/A","N/A","N/A",,"No","Not sure",,"No","Yes","No","Yes","Yes","No","","Rarely, but it has happened","It doesnt add features/benefit directly.","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","Yes","No","Yes","Yes","No","No","No","","Yes","No","No","No","Yes","No","","No","Yes","No","Yes","No","Yes","No","No",""
"87","1980-01-01 00:00:00","4","en","1357796182","45 - 60","More than 20 years","Europe","Switzerland",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Finance, Banking, and Insurance","","No","Never","","No","No","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Yes","Yes","No","No","Yes","No","Yes","Yes","","No","No",,"No","No","No","No","No","Yes","","For some projects or digital solutions",,"No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","No","No","No","No","Yes","No","No","","No","No","No","No","No","Yes","","No","No","No","No","Yes","Yes","Yes","No",""
"88","1980-01-01 00:00:00","4","en","215236125","29 - 44","11 – 20 years","Europe"," Belgium",,,,,"Researcher / Educator","","Industry - Large enterprise (at least 250 employees)","Technology, Software, and IT Consulting","","No","Every few months or less","","No","Yes","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","No","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure",,"No","No","Yes","No","Yes","No","","",,"No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"Yes","No","No","No","Yes","No","No","No","No","","No","No","No","No","Yes","No","","Yes","No","No","Yes","No","Yes","No","No",""
"89","1980-01-01 00:00:00","4","en","2081102162","45 - 60","More than 20 years","North America",,,,,"United States","Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Healthcare and Medical Technology","","Yes","Every few months or less","","No","Yes","No","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Yes","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure",,"Yes","No","No","Yes","No","No","","Rarely, but it has happened","Software product","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","Yes","Yes","Yes","No","No","No","No","","No","Yes","Yes","Yes","Yes","No","","Yes","Yes","Yes","Yes","No","No","No","No",""
"91","1980-01-01 00:00:00","4","en","1166129675","Above 60","More than 20 years","Europe"," Italy",,,,,"Executive / CEO / Owner","","Industry - Medium-sized enterprise (50 – 249 employees)","Technology, Software, and IT Consulting","","Yes","Daily","","Yes","N/A","N/A","N/A","N/A","N/A",,"More than 5","My organization paid it on some occasions, and I paid it myself on others.","","Yes","Yes","No","Yes","No","No","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","No","No","No","No","No","Yes","","For some projects or digital solutions",,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","Yes","No","Yes","Yes","No","","Yes","Yes","No","Yes","Yes","No","Yes","No",""
"92","1980-01-01 00:00:00","4","en","1360498017","45 - 60","More than 20 years","Europe"," Germany",,,,,"Executive / CEO / Owner","","Industry - Medium-sized enterprise (50 – 249 employees)","Healthcare and Medical Technology","","Yes","Every few months or less","","No","No","No","Yes","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Yes","Yes","Not sure","No","No","Yes","Yes","Yes","","Yes","No",,"No","No","Yes","Yes","No","No","","Never","They are Always only looking at the price","Yes","No","Yes","No","No","No","","No","No","Yes","Yes","Yes","","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","No","No","Yes","No","","Yes","No","Yes","Yes","Yes","Yes","Yes","No",""
"93","1980-01-01 00:00:00","4","en","1353079753","Above 60","More than 20 years","Europe"," Netherlands",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","No","Never","","No","Yes","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Not sure","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","No",,"No","Yes","No","No","Yes","Yes","","Never","At the uni, we don't build digital solutions.","Yes","No","No","No","No","No","own awareness","Yes","Yes","No","No","No","","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","No","No","No","No","Yes","","No","No","No","Yes","No","Yes","No","No",""
"94","1980-01-01 00:00:00","4","en","473521308","45 - 60","More than 20 years","Europe"," Germany",,,,,"Other","UX Professional","Industry - Large enterprise (at least 250 employees)","Government and Public Administration","","Yes","Monthly","","Yes","N/A","N/A","N/A","N/A","N/A",,"2","Yes","","Yes","No","No","Yes","No","No","","Not sure","Yes","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Yes","Not sure",,"Yes","Yes","Yes","Yes","Yes","No","","Rarely, but it has happened","The topic offers no added value to the solution, just brings extra costs and effort. And there is no legal requirement and no demand from the customers who are using a digital solution.","Yes","No","Yes","No","No","No","","Yes","Yes","No","Yes","No","","Yes","Tracking Software, Sustainable enriched UX Methods","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","Yes","Yes","Yes","No","","No","No","No","Yes","Yes","Yes","No","No",""
"95","1980-01-01 00:00:00","4","en","1986519275","18 - 28","6 – 10 years","Europe"," Germany",,,,,"Software Architect","","Industry - Large enterprise (at least 250 employees)","Chemistry, Pharmaceuticals and Biotechnology","","Yes","Every few months or less","","Yes","N/A","N/A","N/A","N/A","N/A",,"2","Yes","Bundesverband Green Software","No","Yes","No","No","No","No","","No","No","No",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"Yes","Yes","Yes","No","Yes","No","","",,"Yes","No","Yes","No","No","No","","Yes","No","No","No","No","","Yes","Scienfific papers / GitHub Tools","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","No","No","Yes","No","","No","No","No","No","No","Yes","Yes","No",""
"96","1980-01-01 00:00:00","4","en","312654206","Above 60","More than 20 years","Europe"," Spain",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","Yes","Daily","","No","No","No","No","No","No","lack of time",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Not sure","No",,"N/A","N/A","N/A","N/A","N/A",,"Yes","Not sure",,"No","No","No","No","No","Yes","","",,"Yes","No","Yes","No","No","No","","Yes","No","No","No","No","","Yes","We use different frameworks proposed in the scientific literature for our research. Not a specific one","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","No","No","No","No","No","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",""
"97","1980-01-01 00:00:00","4","en","952390570","29 - 44","11 – 20 years","Europe"," Hungary",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Small enterprise (10 – 49 employees)","Technology, Software, and IT Consulting","","No","Never","","No","Yes","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","No","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"No","Not sure",,"Yes","No","No","Yes","No","Yes","","Never","Maybe they don't even know about this aspect","Yes","No","Yes","No","No","Yes","","Yes","Yes","Yes","Yes","No","","Not sure",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","No","Yes","Yes","No","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",""
"98","1980-01-01 00:00:00","4","en","105435875","29 - 44","11 – 20 years","Europe"," Germany",,,,,"Other","Systems Engineer","Industry - Small enterprise (10 – 49 employees)","Other","Automotive and Manufacturing","Yes","Every few months or less","","No","No","No","No","No","No","Trainings provide knowledge but no skills. Attending a training to get knowledge is inefficient",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","Yes","Yes","No","No","No","No","Yes","","No","No",,"No","No","No","No","No","No","learning on the job, not in theory","For most projects or digital solutions",,"Yes","No","Yes","Yes","No","No","","Yes","No","No","Yes","Yes","","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","Yes","Yes","No","No","No","","No","No","No","No","No","No","No","No","I dont need any further resources"
"99","1980-01-01 00:00:00","4","en","509728131","45 - 60","More than 20 years","Europe","Switzerland",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Finance, Banking, and Insurance","","No","Never","","No","Yes","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Yes","No",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"Yes","No","No","No","Yes","No","","Never","Missing awareness on customers side for sustainable digital banking services","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","No","No","Yes","Yes","No","No","Yes","","No","Yes","Yes","Yes","Yes","No","","Yes","No","Yes","No","Yes","No","No","No",""
"101","1980-01-01 00:00:00","4","en","404173883","45 - 60","More than 20 years","Europe"," Austria",,,,,"Executive / CEO / Owner","","Industry - Small enterprise (10 – 49 employees)","Technology, Software, and IT Consulting","","Yes","Monthly","","No","No","No","No","Yes","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Yes","No",,"N/A","N/A","N/A","N/A","N/A",,"Yes","No",,"No","No","No","Yes","No","No","","Rarely, but it has happened","","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","No","Yes","Yes","No","No","No","No","No","","No","No","No","No","Yes","No","","Yes","Yes","No","No","Yes","No","No","No",""
"102","1980-01-01 00:00:00","4","en","1489080141","29 - 44","11 – 20 years","Europe"," Germany",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Government","Transportation, Logistics, and Trade","","No","Never","","No","Yes","No","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","No",,"No","Yes","No","No","No","No","","Never","","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","No","No","No","No","No","No","No","","No","No","No","Yes","Yes","No","","Yes","No","No","Yes","No","No","No","No",""
"103","1980-01-01 00:00:00","4","en","1619551667","45 - 60","11 – 20 years","Europe"," Germany",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Finance, Banking, and Insurance","","No","Every few months or less","","No","Yes","No","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Yes","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Yes","Not sure",,"Yes","No","No","Yes","No","No","","Rarely, but it has happened","Less awareness for sustainability for digital solutions","Yes","Yes","Yes","No","Yes","No","","Yes","No","No","Yes","Yes","","Not sure",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","Yes","Yes","No","No","No","","No","Yes","No","Yes","No","Yes","Yes","No",""
"105","1980-01-01 00:00:00","4","en","1161241839","45 - 60","More than 20 years","Europe"," Germany",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Technology, Software, and IT Consulting","","No","Every few months or less","","No","No","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","Yes","Not sure","Yes","Yes","Yes","Yes","Yes","","Yes","Not sure",,"No","No","No","Yes","No","No","","For some projects or digital solutions",,"Yes","Yes","Yes","Yes","Yes","Yes","","No","No","Yes","Yes","Yes","","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","No","No","No","No","No","","Yes","No","No","Yes","Yes","Yes","Yes","No",""
"106","1980-01-01 00:00:00","4","en","1113244093","29 - 44","11 – 20 years","Europe"," Hungary",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Technology, Software, and IT Consulting","","Yes","Monthly","","No","Yes","No","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Yes","Yes","Not sure","Yes","Yes","Yes","Yes","No","","Not sure","Not sure",,"No","No","No","No","No","Yes","","",,"Yes","Yes","No","No","No","No","","No","No","No","Yes","No","","",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","Yes","No","Yes","No","","No","Yes","No","Yes","Yes","No","No","No",""
"107","1980-01-01 00:00:00","4","en","1510945192","45 - 60","11 – 20 years","Europe"," Germany",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Government","Other","We are Consulting","No","","","No","Yes","No","No","Yes","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"Yes","No","No","Yes","No","No","","Never","","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","No","No","No","No","No","No","No","","Yes","Yes","Yes","Yes","Yes","No","","Yes","No","No","Yes","Yes","No","Yes","No",""
"109","1980-01-01 00:00:00","4","en","1585220000","45 - 60","More than 20 years","Europe"," France",,,,,"Other","Requirement Manager lead","Industry - Large enterprise (at least 250 employees)","Other","Semiconductor","No","Monthly","","Yes","N/A","N/A","N/A","N/A","N/A",,"1","No","on-line sustainability training organized by my company (Introduction to Sustainability) ","Yes","No","No","No","No","No","the training are just available now. More will come","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","No","No",,"Yes","No","No","No","No","No","","For every project or digital solution",,"No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","No","No","No","Yes","No","No","No","","No","No","No","No","Yes","No","","No","Yes","No","Yes","No","No","No","No",""
"111","1980-01-01 00:00:00","4","en","1810940884","18 - 28","11 – 20 years","Europe"," Italy",,,,,"Team Lead / Project Manager","","Industry - Microenterprise (up to 10 employees)","Technology, Software, and IT Consulting","","No","Every few months or less","","No","Yes","No","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","No","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"Yes","No","No","No","No","No","","Rarely, but it has happened","Almost in everey project customers consider that aspect not so fundamental.","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","No","No","No","No","No","No","No","","Yes","Yes","No","No","Yes","No","","No","Yes","No","Yes","No","No","Yes","No",""
"113","1980-01-01 00:00:00","4","en","1409025825","45 - 60","6 – 10 years","Europe"," Germany",,,,,"Team Lead / Project Manager","","Industry - Large enterprise (at least 250 employees)","Technology, Software, and IT Consulting","","Yes","Monthly","","No","No","No","Yes","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","Yes","Not sure","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","I only know that it exists in the learning center.","No","No","No","No","No","Yes","","For some projects or digital solutions",,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Not sure",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","No","No","Yes","Yes","No","","Yes","No","No","Yes","Yes","Yes","Yes","No",""
